repayment_id,loan_id,due_date,payment_date,amount_paid,repayment_status
15081,14155,2025-11-24,2025-11-06,22845.23,On-Time
15082,6189,2025-05-19,2026-02-02,24690.31,On-Time
15083,4519,2026-01-24,2025-06-21,28507.52,Missed
15084,14247,2025-12-10,2026-01-15,47168.15,On-Time
15085,7197,2025-09-02,2025-07-19,29331.8,Missed
15086,8918,2025-09-20,2026-03-14,9887.46,Late
15087,8196,2025-08-30,2025-05-19,39840.44,On-Time
15088,4094,2025-08-26,2026-03-01,42158.83,Missed
15089,7768,2025-08-30,2025-08-06,2332.98,On-Time
15090,11312,2025-10-01,2026-03-05,49249.15,Late
15091,3237,2025-09-10,2025-08-08,44563.75,Late
15092,6848,2025-09-23,2026-04-24,29346.18,Late
15093,14075,2026-01-12,2026-02-11,9534.95,Missed
15094,9630,2026-05-02,2025-08-07,28741.86,Late
15095,11391,2025-12-31,2025-05-29,38742.35,Missed
15096,5175,2025-12-22,2025-08-16,32308.2,Missed
15097,11154,2025-10-29,2025-11-04,1862.35,On-Time
15098,8396,2025-07-02,2025-05-24,10106.44,Late
15099,2604,2025-05-29,2025-08-03,28009.86,Missed
15100,3039,2025-11-09,2025-10-06,12970.36,On-Time
15101,6905,2025-09-29,2025-07-04,21135.34,Missed
15102,11778,2025-07-25,2025-11-02,10161.16,On-Time
15103,3299,2025-07-30,2026-03-02,40380.58,Missed
15104,3157,2025-08-21,2025-12-08,10581.76,On-Time
15105,1849,2025-12-04,2026-02-01,32733.1,Missed
15106,503,2025-08-25,2025-12-11,45221.75,Missed
15107,7570,2025-06-01,2026-03-27,46048.26,Missed
15108,7756,2025-11-26,2026-03-21,48633.45,Late
15109,1066,2026-03-23,2025-11-13,22155.61,On-Time
15110,9632,2026-02-25,2025-10-02,2509.0,Late
15111,11891,2026-02-19,2026-05-01,10994.54,Late
15112,10142,2025-05-29,2026-01-29,11764.81,On-Time
15113,11126,2026-02-12,2025-06-18,1590.67,Missed
15114,8773,2025-07-22,2026-01-08,35440.82,Late
15115,6254,2026-01-07,2026-04-29,3239.86,On-Time
15116,10373,2026-01-09,2026-01-11,25005.67,Late
15117,2665,2025-09-22,2026-01-31,8850.36,Late
15118,10238,2025-05-27,2025-07-06,39862.22,Missed
15119,12719,2025-09-10,2025-09-15,6339.56,Late
15120,11914,2025-12-28,2026-04-13,28572.03,Late
15121,4615,2025-10-07,2025-08-28,20377.89,On-Time
15122,4871,2026-03-30,2025-09-04,9914.28,On-Time
15123,2265,2026-04-03,2026-04-03,43876.42,Missed
15124,9077,2025-06-06,2025-08-31,22594.86,Missed
15125,7324,2026-03-12,2025-06-17,5646.43,On-Time
15126,14998,2025-05-30,2025-12-02,31931.65,Missed
15127,11575,2026-04-25,2025-08-06,25005.19,Missed
15128,3477,2026-01-27,2025-07-06,31062.73,On-Time
15129,7466,2026-02-23,2026-02-15,2032.9,Late
15130,14238,2025-07-13,2025-10-09,35911.02,Late
15131,4165,2025-06-24,2025-12-05,36926.8,On-Time
15132,7283,2025-10-31,2025-10-02,49853.97,Missed
15133,7322,2025-09-07,2025-08-05,35998.0,Late
15134,11266,2025-11-16,2025-10-02,29054.94,Late
15135,12614,2025-09-18,2026-05-06,31922.44,Missed
15136,2362,2025-09-11,2025-11-21,49222.98,Late
15137,3337,2026-05-02,2025-12-08,19679.27,On-Time
15138,4547,2025-08-03,2025-12-08,33218.77,On-Time
15139,7,2025-06-12,2025-06-22,22769.82,Missed
15140,7186,2026-01-05,2025-06-25,43900.6,Missed
15141,6874,2025-07-22,2025-11-07,7737.36,On-Time
15142,6162,2026-03-03,2025-05-21,28342.76,On-Time
15143,2253,2025-10-29,2026-05-05,23593.13,Late
15144,11048,2025-05-23,2026-01-14,17301.4,Late
15145,6149,2025-07-06,2025-10-28,2097.99,Late
15146,5084,2025-10-29,2025-06-10,15637.86,Late
15147,13037,2026-04-24,2025-07-24,37769.91,Missed
15148,14394,2025-07-30,2026-03-01,7926.69,Missed
15149,13152,2025-06-17,2025-12-08,19703.84,Missed
15150,5675,2025-11-25,2025-12-10,27410.21,Late
15151,28,2025-10-16,2025-07-22,46729.54,Late
15152,4930,2026-03-06,2025-07-14,7808.32,On-Time
15153,1752,2025-05-22,2025-05-16,8617.77,Late
15154,6679,2025-11-25,2025-08-17,34276.72,Late
15155,10517,2025-11-09,2025-10-26,11392.3,Missed
15156,3362,2025-11-21,2025-09-04,40741.84,On-Time
15157,14287,2026-04-02,2025-10-14,13251.48,Missed
15158,10062,2026-04-14,2026-04-25,27433.49,Missed
15159,10339,2026-04-28,2025-08-16,31593.41,Missed
15160,2844,2025-12-01,2025-09-13,14622.52,Late
15161,10350,2026-03-24,2025-10-05,27695.51,On-Time
15162,10291,2025-09-20,2026-03-04,31732.72,On-Time
15163,12623,2026-01-08,2025-12-30,1823.67,Late
15164,3315,2025-10-03,2026-01-26,26832.92,On-Time
15165,9012,2026-03-26,2025-06-04,45395.6,Late
15166,4066,2025-09-27,2025-09-03,19446.41,On-Time
15167,14359,2026-02-07,2025-07-23,40358.15,On-Time
15168,10542,2025-08-25,2025-10-03,23936.89,Missed
15169,11651,2026-03-01,2026-05-03,17309.19,Late
15170,725,2025-05-26,2026-04-16,18957.27,On-Time
15171,13222,2025-10-10,2025-05-11,49522.43,On-Time
15172,13905,2026-04-22,2025-07-05,47048.69,On-Time
15173,5578,2025-06-27,2025-10-21,13520.9,On-Time
15174,3854,2026-02-25,2025-09-26,49183.93,Missed
15175,11917,2026-03-10,2026-01-21,28721.41,Late
15176,1526,2026-04-21,2025-06-21,4453.51,Late
15177,11479,2025-10-29,2026-04-16,20225.91,Missed
15178,14373,2025-10-03,2025-05-28,34296.36,Missed
15179,13673,2026-02-10,2026-01-06,46324.95,Late
15180,12198,2025-08-09,2025-05-20,28288.59,Missed
15181,11372,2025-12-14,2025-05-28,30504.16,On-Time
15182,10655,2026-04-09,2026-04-16,17452.2,On-Time
15183,3669,2025-05-16,2025-05-27,21630.36,Missed
15184,7831,2025-07-17,2026-04-26,10076.96,Late
15185,3306,2026-03-23,2025-08-24,18090.73,On-Time
15186,5560,2025-12-15,2025-06-07,12912.42,On-Time
15187,8636,2025-05-20,2025-08-30,48204.81,Missed
15188,6489,2025-05-21,2025-06-30,23142.96,Late
15189,12682,2026-04-29,2026-04-01,18221.78,Late
15190,7736,2025-06-24,2025-06-01,14885.92,On-Time
15191,11534,2025-08-22,2026-02-11,48569.92,Late
15192,12951,2025-09-21,2025-08-10,10697.36,Late
15193,8307,2026-02-14,2025-05-11,26229.18,Missed
15194,5478,2025-12-30,2025-12-22,24474.88,Missed
15195,14796,2025-11-22,2025-07-04,29444.37,Missed
15196,13906,2026-01-18,2026-05-01,25907.62,On-Time
15197,11581,2025-10-01,2025-06-06,11040.78,Late
15198,9963,2025-07-19,2025-05-24,32937.31,On-Time
15199,1259,2025-11-12,2025-08-08,37188.03,Late
15200,3612,2025-12-08,2025-07-25,11597.79,Late
15201,5414,2025-11-05,2026-01-26,30809.52,Missed
15202,12832,2025-07-27,2025-05-30,29582.08,Late
15203,8502,2026-01-20,2025-07-31,18569.89,Late
15204,13232,2026-03-10,2025-10-27,12466.72,Missed
15205,9602,2026-03-28,2025-10-22,37097.11,Late
15206,9752,2026-03-11,2025-11-28,17710.9,On-Time
15207,14081,2025-06-04,2025-11-08,48480.21,Missed
15208,12631,2026-03-07,2025-09-04,21631.13,Late
15209,8977,2025-10-21,2026-04-08,24583.28,Missed
15210,6691,2025-06-01,2025-05-12,49681.42,On-Time
15211,12337,2025-08-17,2025-10-18,38967.63,On-Time
15212,7801,2025-09-15,2025-06-10,29357.16,Missed
15213,2689,2025-07-05,2025-12-16,40051.65,On-Time
15214,10910,2026-03-04,2025-06-13,38828.96,On-Time
15215,2785,2025-10-09,2025-06-08,32186.08,On-Time
15216,11392,2025-05-15,2026-03-10,49699.12,On-Time
15217,6252,2025-05-19,2025-09-16,34693.23,On-Time
15218,3439,2025-05-16,2026-04-17,17606.28,Missed
15219,13198,2026-01-24,2026-02-03,6404.35,Late
15220,12403,2025-07-27,2026-04-04,46442.3,On-Time
15221,12114,2025-06-08,2025-12-19,40874.03,Missed
15222,1369,2025-12-24,2025-12-12,30641.29,On-Time
15223,7530,2025-06-28,2025-12-20,14272.74,Late
15224,6444,2026-02-13,2025-07-01,48481.26,Late
15225,828,2026-03-20,2025-07-17,13566.32,On-Time
15226,14292,2025-12-05,2025-09-05,28009.36,On-Time
15227,10629,2025-11-20,2025-09-19,43865.17,Missed
15228,651,2026-01-26,2025-12-02,8197.75,Late
15229,1217,2026-04-12,2025-09-08,38547.92,Missed
15230,8468,2025-11-16,2026-01-28,22264.94,Missed
15231,6202,2025-11-21,2025-07-31,41080.79,Missed
15232,5757,2025-12-17,2025-11-02,38684.85,Late
15233,14610,2025-10-01,2026-02-15,15925.4,Missed
15234,12474,2025-12-14,2025-07-10,43024.98,Late
15235,209,2025-12-17,2026-03-13,1607.71,Late
15236,7413,2025-06-24,2026-03-14,40076.68,Late
15237,5772,2025-12-15,2026-04-04,26296.19,On-Time
15238,7847,2026-03-19,2026-02-16,20524.26,Missed
15239,7124,2025-10-24,2025-12-24,5539.69,Missed
15240,11548,2026-03-10,2025-12-06,22964.02,On-Time
15241,3646,2025-07-28,2026-01-13,13777.89,Missed
15242,7096,2026-03-05,2026-02-16,6425.26,Late
15243,12267,2025-10-12,2025-07-03,39910.09,On-Time
15244,11293,2025-12-20,2026-03-01,6390.31,On-Time
15245,11018,2025-12-07,2025-05-11,24243.65,Missed
15246,12992,2025-10-25,2025-09-07,40833.34,Missed
15247,12978,2025-05-23,2026-02-11,20216.17,On-Time
15248,8185,2025-09-24,2025-12-08,35961.8,On-Time
15249,11317,2025-08-15,2025-05-14,13777.97,Missed
15250,10287,2025-08-19,2026-01-24,15647.23,Missed
15251,3844,2025-06-05,2025-08-07,44369.59,On-Time
15252,13775,2025-06-10,2026-03-14,17886.64,Late
15253,6526,2025-09-25,2026-05-09,37602.73,Missed
15254,1693,2026-01-21,2025-10-22,22332.79,Late
15255,5660,2025-08-03,2026-05-09,11940.22,On-Time
15256,6299,2025-12-14,2025-06-12,8264.71,Late
15257,13726,2025-05-17,2025-05-12,44768.74,Late
15258,8206,2026-05-04,2026-03-30,23857.33,Late
15259,5262,2025-05-29,2025-06-09,37588.79,Late
15260,13150,2025-07-15,2026-01-05,6830.73,Late
15261,13984,2025-11-04,2025-09-13,7471.3,Missed
15262,119,2025-09-01,2025-12-25,5915.19,On-Time
15263,3872,2025-12-24,2025-08-11,37688.78,On-Time
15264,8781,2025-12-03,2025-11-04,34807.71,Missed
15265,8734,2025-08-26,2026-02-07,36994.9,On-Time
15266,8817,2025-07-27,2026-04-27,44120.73,On-Time
15267,12480,2026-03-05,2025-12-22,26007.12,Missed
15268,5797,2026-04-27,2026-01-24,26756.63,Late
15269,4824,2025-10-16,2026-04-05,8539.25,On-Time
15270,11951,2025-11-30,2025-12-13,20855.82,Missed
15271,505,2026-01-18,2026-04-22,49665.12,Missed
15272,2497,2026-05-04,2025-12-27,43366.07,Missed
15273,50,2026-03-31,2025-12-25,31168.18,On-Time
15274,1871,2026-02-06,2026-03-09,31865.55,On-Time
15275,4564,2025-08-18,2025-08-14,45037.22,Late
15276,1655,2025-10-17,2025-10-18,29919.87,On-Time
15277,8866,2025-08-07,2025-06-25,13918.42,Late
15278,2678,2025-07-09,2025-11-25,5028.44,Late
15279,6152,2025-12-31,2025-06-09,1199.46,Missed
15280,12223,2025-08-28,2025-10-06,9425.66,Missed
15281,3910,2025-08-27,2025-05-30,41091.88,Missed
15282,6023,2025-12-13,2026-01-10,2711.89,On-Time
15283,14778,2025-12-28,2025-07-23,46702.67,Late
15284,3148,2025-06-09,2025-08-15,28882.45,Late
15285,5920,2025-07-18,2026-04-28,16756.2,On-Time
15286,1347,2025-09-19,2025-09-09,41548.54,Missed
15287,1015,2025-11-28,2026-01-15,37802.27,Late
15288,9182,2026-02-12,2025-07-10,43609.12,Missed
15289,12884,2025-06-26,2026-01-20,12068.29,Missed
15290,7984,2025-07-27,2025-06-10,41996.63,Late
15291,2651,2025-09-14,2025-09-11,36746.19,Missed
15292,3456,2025-09-08,2025-11-15,49681.94,On-Time
15293,2010,2025-12-12,2026-01-21,28234.43,On-Time
15294,5046,2026-03-16,2025-07-07,42378.76,Missed
15295,5697,2026-02-07,2025-06-14,11888.96,On-Time
15296,7179,2025-07-22,2025-11-16,42152.18,Late
15297,13207,2026-04-17,2026-03-09,25072.63,Missed
15298,325,2025-09-30,2025-08-26,25221.56,Missed
15299,2345,2025-09-04,2026-03-14,45734.72,Late
15300,6836,2025-08-24,2026-02-26,36288.4,Late
15301,9015,2026-02-26,2025-05-31,31148.65,Late
15302,4265,2026-02-25,2025-11-08,31338.75,Missed
15303,10634,2026-03-18,2025-09-07,40149.66,On-Time
15304,12607,2025-08-21,2025-07-15,8777.67,On-Time
15305,10872,2025-07-12,2025-10-30,10074.67,Missed
15306,4376,2025-09-06,2025-09-20,45821.64,Late
15307,9421,2025-08-22,2026-02-21,13214.17,On-Time
15308,14014,2025-11-14,2025-06-22,11486.82,Missed
15309,10990,2025-12-24,2025-06-21,3396.29,On-Time
15310,2532,2025-05-27,2026-01-20,42511.11,Late
15311,3430,2025-05-22,2025-12-29,31887.18,On-Time
15312,2135,2026-04-05,2026-02-10,8433.56,Late
15313,1997,2025-12-22,2025-06-25,27965.68,Late
15314,13532,2025-08-21,2026-03-20,33254.62,On-Time
15315,3408,2025-10-13,2025-09-03,22936.0,Late
15316,4948,2025-11-13,2025-06-29,17794.44,Late
15317,5225,2026-02-25,2025-06-20,12330.01,On-Time
15318,11688,2026-02-02,2026-01-26,49959.53,Missed
15319,10999,2026-03-30,2025-05-15,2750.72,Missed
15320,14220,2025-08-14,2025-08-05,49758.15,Missed
15321,12797,2026-03-26,2026-04-30,3640.07,Late
15322,7207,2025-11-19,2025-12-20,18896.13,Missed
15323,962,2026-03-01,2025-11-20,8559.72,Missed
15324,10697,2025-08-11,2026-01-06,9121.02,Late
15325,14211,2025-11-15,2025-11-17,2328.58,Late
15326,5587,2026-03-17,2025-10-17,26934.06,On-Time
15327,271,2025-08-21,2025-07-22,5158.3,Missed
15328,13321,2026-03-02,2025-07-29,49063.17,Missed
15329,1275,2025-08-23,2026-02-16,26953.49,Missed
15330,1831,2026-02-28,2026-04-13,7999.97,Late
15331,12217,2026-03-28,2026-04-09,36567.74,On-Time
15332,4523,2025-07-23,2026-05-04,20522.08,Missed
15333,5108,2025-05-21,2025-09-06,34307.04,Late
15334,5129,2025-07-26,2025-06-23,20443.26,Missed
15335,178,2026-05-05,2026-02-24,16861.24,On-Time
15336,13304,2026-04-19,2025-09-29,1246.07,Missed
15337,54,2025-10-02,2026-02-10,17023.83,Late
15338,4411,2025-07-27,2025-09-21,39852.07,Late
15339,2888,2025-07-16,2026-02-01,37451.63,On-Time
15340,14980,2025-11-19,2025-11-04,14531.08,Missed
15341,10634,2025-06-10,2025-11-01,21334.16,On-Time
15342,623,2025-11-03,2026-01-08,3646.93,Missed
15343,2029,2026-04-15,2025-05-22,22496.47,Missed
15344,14277,2025-08-29,2025-12-11,34086.62,Late
15345,6680,2025-12-31,2025-07-16,44716.45,Missed
15346,10467,2025-06-26,2025-05-22,47623.76,On-Time
15347,13171,2025-08-04,2025-10-27,20103.7,Missed
15348,3853,2025-08-07,2025-05-14,23735.79,On-Time
15349,11866,2025-09-19,2026-04-16,17328.37,Late
15350,4758,2026-02-25,2025-10-22,15857.31,On-Time
15351,14043,2026-04-04,2025-09-12,32415.77,Missed
15352,3716,2025-12-27,2026-02-01,42270.79,Late
15353,3157,2025-10-28,2025-05-26,29830.73,Late
15354,13440,2026-02-14,2026-01-10,5451.17,Missed
15355,11715,2025-12-26,2025-08-28,27593.24,On-Time
15356,11618,2025-11-03,2025-07-04,31906.41,On-Time
15357,12263,2025-11-04,2026-03-14,31308.42,On-Time
15358,3247,2026-01-07,2025-06-29,12962.6,On-Time
15359,11556,2025-10-22,2026-04-09,8427.4,On-Time
15360,10670,2025-08-05,2025-06-27,13434.45,Missed
15361,6693,2025-07-20,2025-08-09,40467.31,Late
15362,868,2025-10-21,2025-06-04,17005.65,Missed
15363,9322,2025-08-05,2026-04-01,31904.84,On-Time
15364,12649,2025-12-16,2025-07-24,34136.79,Late
15365,11485,2025-12-25,2026-04-15,29176.88,Missed
15366,1433,2025-05-16,2025-05-31,28521.33,Missed
15367,12385,2026-01-10,2025-08-29,45105.6,Missed
15368,9462,2025-07-05,2026-03-31,7081.75,Missed
15369,14042,2025-08-15,2026-05-09,31399.56,Missed
15370,12732,2026-01-02,2025-09-29,21160.19,On-Time
15371,2432,2025-09-29,2025-09-20,23530.71,On-Time
15372,2912,2025-07-09,2025-09-29,22526.0,Missed
15373,9291,2025-09-16,2025-08-23,26405.47,Late
15374,14980,2025-12-09,2025-12-03,7018.95,On-Time
15375,6926,2025-09-19,2025-12-24,24383.06,Late
15376,10676,2025-07-01,2025-08-16,31894.73,On-Time
15377,13261,2025-06-30,2025-05-18,27047.97,On-Time
15378,9797,2025-10-23,2025-11-02,34715.54,On-Time
15379,9065,2026-04-10,2026-03-30,11859.93,Late
15380,11716,2025-07-21,2025-10-23,6569.04,On-Time
15381,9298,2026-02-10,2026-01-05,38570.81,Missed
15382,13752,2025-09-16,2025-07-20,22388.94,Late
15383,6763,2025-06-25,2025-08-04,20955.82,Missed
15384,3826,2026-05-05,2025-11-06,35474.81,Missed
15385,8936,2025-09-02,2025-07-05,34554.06,Missed
15386,14780,2025-08-27,2026-03-19,9187.82,Late
15387,11742,2026-04-08,2025-10-08,42284.56,On-Time
15388,212,2025-06-18,2025-10-21,46856.68,On-Time
15389,14352,2025-09-25,2025-06-27,17617.26,Late
15390,5296,2025-12-15,2025-12-05,11142.59,Late
15391,2376,2025-10-09,2025-09-26,43115.35,On-Time
15392,11301,2026-03-02,2025-09-06,34285.58,Missed
15393,14676,2025-05-14,2025-09-23,47098.86,Late
15394,4431,2026-04-22,2026-02-11,19463.03,On-Time
15395,11657,2026-04-04,2025-09-23,35143.2,Missed
15396,4315,2025-09-09,2026-03-10,6409.08,Late
15397,5351,2026-03-08,2025-09-22,44225.34,Missed
15398,10386,2025-11-26,2025-06-07,6579.88,On-Time
15399,131,2025-08-27,2025-07-01,8684.88,Missed
15400,14371,2026-02-13,2026-04-23,49068.29,On-Time
15401,1126,2025-07-21,2026-02-06,33957.19,Missed
15402,8239,2026-02-10,2025-08-15,36514.3,Missed
15403,10129,2025-12-20,2025-10-30,8096.27,Late
15404,3456,2025-10-22,2025-10-24,32882.7,Late
15405,3205,2025-07-23,2025-07-20,44735.24,On-Time
15406,6054,2025-05-27,2025-12-23,17428.29,On-Time
15407,5988,2025-05-23,2025-08-08,46938.68,Late
15408,9070,2026-03-14,2025-06-30,15441.64,Late
15409,14289,2026-01-15,2026-01-23,12784.79,Late
15410,1663,2026-03-15,2025-07-17,33482.66,Late
15411,11578,2026-02-19,2026-04-23,23324.41,On-Time
15412,8959,2025-11-23,2025-06-06,37793.27,Late
15413,8372,2025-07-02,2025-10-15,35457.71,Late
15414,12508,2025-10-19,2025-08-20,21661.47,On-Time
15415,12976,2025-09-09,2025-08-23,32085.07,On-Time
15416,14923,2026-01-11,2026-01-23,28738.64,On-Time
15417,920,2025-07-21,2026-04-10,41344.03,Late
15418,4090,2025-06-12,2026-04-19,30376.82,On-Time
15419,1294,2026-01-10,2025-07-20,11178.93,On-Time
15420,8166,2026-02-21,2026-04-28,34645.03,Late
15421,13000,2026-02-02,2025-12-04,22665.33,Missed
15422,13913,2026-03-19,2026-02-01,18354.25,Late
15423,7646,2026-02-03,2025-07-27,47871.0,On-Time
15424,3748,2026-02-24,2025-08-23,21087.65,On-Time
15425,1210,2025-05-16,2025-08-19,43540.19,Late
15426,5831,2025-12-01,2025-05-27,2062.93,Late
15427,14396,2026-03-31,2025-07-04,28071.2,Missed
15428,1382,2026-05-06,2025-12-02,48412.68,Late
15429,12793,2025-09-09,2026-01-18,40160.82,Late
15430,4710,2026-01-17,2026-01-05,18251.71,Missed
15431,11063,2026-04-19,2025-09-24,39642.36,Late
15432,10224,2025-08-06,2026-04-26,29733.59,Late
15433,11432,2026-05-03,2025-12-29,13225.39,On-Time
15434,11553,2025-11-05,2026-03-31,4791.03,Missed
15435,12901,2025-08-19,2025-12-10,30579.44,On-Time
15436,8907,2025-12-28,2025-11-21,48770.33,Late
15437,12264,2026-02-10,2025-11-04,5200.37,Missed
15438,14118,2025-06-15,2026-05-05,47240.07,On-Time
15439,13292,2025-11-21,2025-09-09,14181.99,Late
15440,3292,2025-10-01,2026-04-09,48566.25,On-Time
15441,5819,2026-02-08,2026-03-13,43675.4,Late
15442,8582,2025-10-12,2026-02-03,47742.69,Missed
15443,8802,2025-11-24,2025-06-23,12126.14,Missed
15444,8402,2025-09-04,2025-08-19,28584.31,Missed
15445,7024,2025-07-02,2026-02-05,20914.22,Missed
15446,8769,2025-06-22,2025-05-21,21663.47,On-Time
15447,1440,2026-01-20,2026-03-17,33329.88,Late
15448,13059,2026-02-16,2025-08-29,37441.39,Late
15449,10046,2025-12-02,2025-12-12,28547.0,Missed
15450,5896,2026-05-09,2025-09-27,23988.42,On-Time
15451,14721,2026-01-29,2025-11-09,20216.77,On-Time
15452,2572,2026-01-21,2025-06-21,45925.6,Late
15453,4262,2025-06-02,2025-11-09,15360.79,Late
15454,11700,2025-05-20,2025-11-21,47784.04,Missed
15455,12687,2026-04-06,2026-02-23,7168.82,Late
15456,11953,2025-07-21,2025-10-13,42880.43,Missed
15457,3811,2025-07-14,2025-12-13,48665.11,Missed
15458,11862,2025-06-11,2025-10-21,13011.5,On-Time
15459,7885,2026-04-28,2025-11-23,39410.71,Late
15460,8512,2025-09-15,2026-02-25,39426.95,On-Time
15461,9220,2025-11-04,2025-10-04,20841.17,On-Time
15462,566,2026-03-02,2025-09-03,34847.11,On-Time
15463,557,2025-08-12,2026-04-15,29162.9,Missed
15464,14281,2025-11-15,2026-03-05,16911.85,Late
15465,6499,2026-01-14,2025-11-25,25242.7,On-Time
15466,5939,2025-07-27,2025-06-10,9361.37,Missed
15467,11206,2025-07-13,2025-07-05,23060.51,Late
15468,12376,2025-07-03,2025-12-07,42605.52,Missed
15469,9624,2026-04-06,2025-08-17,22802.59,Missed
15470,8004,2025-12-25,2025-11-07,14860.37,Late
15471,9772,2026-01-09,2025-10-01,20120.29,Late
15472,3078,2026-03-05,2026-02-24,12051.12,Missed
15473,8034,2025-06-08,2026-03-07,23181.43,Missed
15474,3290,2025-08-08,2025-05-27,18792.27,Late
15475,13972,2025-10-04,2026-02-20,30614.38,On-Time
15476,7591,2025-12-02,2025-08-10,40418.98,Missed
15477,8946,2026-01-22,2026-01-13,12926.08,Missed
15478,11773,2026-02-22,2025-08-19,39317.44,On-Time
15479,877,2025-10-14,2026-01-27,39766.39,Missed
15480,12883,2026-01-01,2025-09-28,1735.86,Missed
15481,7359,2026-02-03,2025-11-03,37834.86,Late
15482,8441,2025-06-20,2026-03-05,28495.66,Missed
15483,10789,2025-11-07,2025-12-19,43495.38,Missed
15484,5614,2025-06-08,2025-10-06,32850.53,Late
15485,5152,2026-01-11,2025-08-22,2840.55,Missed
15486,6969,2025-10-01,2026-01-31,11031.28,Late
15487,5727,2025-09-18,2025-09-02,46350.03,Missed
15488,14441,2026-04-02,2026-02-04,20211.95,On-Time
15489,8778,2025-08-14,2025-05-24,47492.63,Late
15490,12213,2026-03-10,2025-07-23,16045.04,Missed
15491,12536,2026-03-08,2026-03-06,30592.27,Missed
15492,7838,2025-07-15,2025-12-06,32881.02,On-Time
15493,13781,2026-05-04,2026-02-09,49646.37,On-Time
15494,235,2026-01-15,2025-12-02,45113.03,Late
15495,976,2026-05-02,2026-03-12,6905.24,Missed
15496,4154,2025-12-06,2025-08-22,8685.44,Missed
15497,13067,2026-03-29,2025-05-16,29030.28,Late
15498,4446,2025-06-20,2025-10-10,37522.16,Late
15499,9862,2026-03-08,2025-07-30,11762.2,On-Time
15500,3150,2025-08-31,2025-06-05,40882.66,Late
15501,13270,2025-11-30,2025-05-17,19730.52,Missed
15502,11649,2026-05-01,2026-01-23,16922.62,On-Time
15503,4883,2025-11-03,2025-09-24,34047.89,On-Time
15504,9047,2025-12-01,2025-09-11,16896.92,Late
15505,4543,2026-02-02,2025-12-06,23616.06,Late
15506,5349,2026-02-16,2026-05-07,42368.09,Late
15507,8429,2026-03-24,2025-11-07,7496.77,Late
15508,5567,2026-03-17,2025-08-26,31233.21,On-Time
15509,5764,2025-09-03,2026-04-08,46464.55,Missed
15510,1770,2026-04-10,2026-03-23,14509.39,On-Time
15511,11753,2025-09-15,2026-04-22,19812.99,Missed
15512,7529,2026-04-08,2025-09-26,33755.62,On-Time
15513,6369,2026-03-20,2025-05-19,29682.07,On-Time
15514,10415,2025-07-19,2025-10-31,28900.16,Missed
15515,10522,2025-12-14,2025-06-03,5766.38,Missed
15516,14870,2026-03-10,2025-09-21,29123.71,Late
15517,5305,2025-06-01,2025-10-13,28929.07,Late
15518,7546,2025-10-17,2025-07-07,33466.87,Missed
15519,11080,2025-11-08,2025-08-11,36131.64,On-Time
15520,6420,2026-04-26,2025-11-14,24142.35,Missed
15521,13736,2026-04-10,2025-12-29,3093.02,Missed
15522,9305,2026-03-16,2025-12-17,46284.53,Late
15523,11578,2025-11-03,2025-08-25,26543.9,On-Time
