loan_id,customer_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date
13639,10000,872588,23.99,24,Closed,2025-04-05
13640,10000,352876,15.85,36,Closed,2025-04-11
13641,10000,325173,10.18,12,Acive,2025-05-23
13642,10000,931566,22.48,48,Default,2026-03-14
13643,10000,626877,18.81,48,Closed,2024-12-25
13644,10000,684912,15.26,12,Default,2024-10-09
13645,10000,828084,23.12,12,Closed,2024-08-15
13646,10000,68074,8.95,24,Acive,2025-10-07
13647,10000,518426,21.64,48,Closed,2025-03-01
13648,10000,411487,11.85,12,Default,2024-08-23
13649,10000,149951,18.54,24,Acive,2026-01-29
13650,10000,162031,8.93,12,Default,2025-06-29
13651,10000,454478,20.4,36,Default,2025-09-01
13652,10000,824418,22.27,48,Acive,2025-08-07
13653,10000,910297,14.74,48,Closed,2026-01-07
13654,10000,682097,20.03,12,Closed,2024-08-02
13655,10000,254766,14.54,48,Acive,2026-01-15
13656,10000,877958,21.13,6,Acive,2024-10-11
13657,10000,384623,16.9,24,Default,2025-10-21
13658,10000,227362,19.91,12,Acive,2025-11-08
13659,10000,803436,13.02,36,Default,2025-10-20
13660,10000,547573,11.01,6,Closed,2025-06-04
13661,10000,480764,18.1,24,Acive,2025-12-10
13662,10000,986386,22.09,36,Default,2025-09-14
13663,10000,449866,10.78,6,Closed,2026-03-09
13664,10000,959238,11.71,24,Default,2026-02-01
13665,10000,610136,20.61,48,Acive,2024-09-09
13666,10000,885661,21.04,12,Closed,2026-04-02
13667,10000,739029,10.04,36,Default,2024-12-22
13668,10000,951437,10.01,48,Default,2024-10-29
13669,10000,453533,8.83,48,Acive,2024-05-18
13670,10000,782514,9.51,12,Default,2025-06-18
13671,10000,289198,12.25,48,Default,2025-08-06
13672,10000,339417,8.27,12,Acive,2026-01-17
13673,10000,802706,23.12,24,Closed,2025-10-31
13674,10000,977256,11.89,24,Closed,2025-09-01
13675,10000,164691,13.89,24,Acive,2024-12-15
13676,10000,900590,14.2,6,Default,2024-05-19
13677,10000,941852,11.12,36,Closed,2026-02-27
13678,10000,849133,15.68,48,Acive,2025-02-11
13679,10000,320715,22.04,6,Closed,2025-03-18
13680,10000,987934,16.19,48,Closed,2025-05-11
13681,10000,183386,20.29,48,Closed,2026-03-20
13682,10000,552438,11.96,12,Closed,2025-06-26
13683,10000,275883,10.25,48,Default,2025-05-24
13684,10000,698381,17.26,48,Closed,2025-10-10
13685,10000,276010,13.67,36,Default,2025-08-02
13686,10000,903881,15.03,36,Default,2024-11-13
13687,10000,877034,12.59,48,Closed,2025-03-11
13688,10000,407972,10.35,24,Acive,2025-10-10
13689,10000,255243,14.75,6,Closed,2025-04-15
13690,10000,172446,11.97,36,Closed,2026-04-29
13691,10000,400216,17.86,24,Default,2026-01-22
13692,10000,325567,18.43,24,Default,2024-12-23
13693,10000,869821,15.56,48,Acive,2024-10-09
13694,10000,671670,12.16,24,Closed,2024-10-21
13695,10000,281298,10.19,48,Acive,2024-06-13
13696,10000,493171,9.13,24,Default,2025-07-22
13697,10000,983029,22.3,36,Closed,2025-06-05
13698,10000,907232,23.4,6,Default,2024-09-22
13699,10000,684822,12.82,24,Acive,2026-05-02
13700,10000,477686,23.16,24,Default,2024-06-30
13701,10000,998475,22.76,12,Closed,2024-06-25
13702,10000,373180,12.24,36,Closed,2025-03-31
13703,10000,513956,23.98,36,Closed,2025-11-16
13704,10000,962874,20.75,24,Closed,2025-09-15
13705,10000,667220,15.46,6,Default,2025-11-29
13706,10000,746504,16.02,12,Acive,2025-01-02
13707,10000,138689,13.24,12,Default,2024-05-17
13708,10000,302729,15.16,6,Acive,2025-11-06
13709,10000,859109,12.47,36,Closed,2026-03-22
13710,10000,970291,22.26,36,Default,2024-10-30
13711,10000,267462,11.45,24,Closed,2025-01-02
13712,10000,186058,8.65,12,Acive,2026-03-15
13713,10000,952061,9.86,48,Closed,2025-08-23
13714,10000,693423,16.43,48,Acive,2025-02-14
13715,10000,618627,14.44,48,Acive,2025-01-10
13716,10000,917462,22.73,48,Closed,2025-06-13
13717,10000,798473,19.85,12,Closed,2026-05-07
13718,10000,92756,17.58,36,Acive,2024-12-05
13719,10000,441176,19.85,6,Default,2026-04-20
13720,10000,140573,18.83,24,Default,2025-07-17
13721,10000,314271,22.77,36,Default,2025-05-01
13722,10000,896642,13.46,6,Acive,2024-10-04
13723,10000,887293,9.33,48,Closed,2024-10-30
13724,10000,113203,14.95,36,Default,2025-05-29
13725,10000,361043,14.31,48,Default,2025-02-17
13726,10000,933770,15.98,6,Closed,2025-12-26
13727,10000,124634,23.45,6,Acive,2025-05-16
13728,10000,144614,21.94,48,Default,2026-01-02
13729,10000,409315,14.79,6,Acive,2024-12-12
13730,10000,948637,23.24,12,Closed,2026-03-23
13731,10000,973609,12.1,48,Closed,2026-03-19
13732,10000,446029,8.08,24,Closed,2026-01-06
13733,10000,435956,22.27,48,Acive,2025-11-07
13734,10000,77071,16.89,24,Acive,2024-08-20
13735,10000,278367,11.54,24,Closed,2025-08-01
13736,10000,118139,18.12,12,Acive,2026-02-04
13737,10000,638922,11.02,48,Closed,2024-11-17
13738,10000,378145,11.97,24,Closed,2024-07-14
13739,10000,597436,20.39,6,Default,2025-07-27
13740,10000,838794,23.93,48,Default,2024-10-07
13741,10000,306813,10.07,24,Default,2025-06-26
13742,10000,457938,21.5,24,Acive,2024-07-14
13743,10000,689705,10.26,12,Default,2024-07-10
13744,10000,71101,10.22,12,Acive,2025-03-14
13745,10000,171448,8.24,36,Default,2026-01-31
13746,10000,428360,14.34,36,Default,2025-12-28
13747,10000,264206,21.8,12,Default,2025-05-25
13748,10000,922627,11.47,24,Default,2025-06-30
13749,10000,804696,20.6,6,Default,2026-01-15
13750,10000,729140,20.37,12,Closed,2024-06-08
13751,10000,644293,18.23,24,Default,2024-08-11
13752,10000,992520,19.08,36,Acive,2024-09-03
13753,10000,656145,9.74,36,Closed,2024-12-17
13754,10000,309442,10.0,24,Acive,2026-04-28
13755,10000,949549,15.21,24,Closed,2024-08-03
13756,10000,343240,13.05,24,Default,2025-03-19
13757,10000,475931,8.94,36,Default,2025-09-13
13758,10000,498563,22.12,12,Default,2025-01-03
13759,10000,780916,18.42,24,Acive,2026-02-05
13760,10000,625649,21.15,36,Closed,2025-02-10
13761,10000,538886,14.9,6,Default,2024-11-06
13762,10000,269911,21.61,12,Acive,2025-09-07
13763,10000,375856,9.39,24,Acive,2025-11-03
13764,10000,537809,11.56,24,Default,2026-03-11
13765,10000,51408,22.29,36,Closed,2026-04-12
13766,10000,164379,23.59,24,Closed,2025-05-15
13767,10000,577666,15.75,6,Closed,2024-11-08
13768,10000,500246,22.81,24,Closed,2025-08-13
13769,10000,977305,10.36,6,Closed,2024-08-25
13770,10000,659867,13.36,12,Closed,2024-09-03
13771,10000,713770,18.81,24,Default,2025-01-11
13772,10000,952949,20.39,48,Acive,2025-06-15
13773,10000,708093,8.41,12,Default,2025-07-03
13774,10000,430486,10.15,36,Closed,2025-05-07
13775,10000,425000,19.52,24,Closed,2025-11-15
13776,10000,365767,17.47,6,Closed,2026-02-14
13777,10000,496908,10.44,36,Acive,2026-02-08
13778,10000,978765,23.6,24,Acive,2024-10-27
13779,10000,660952,16.25,48,Default,2024-08-03
13780,10000,823619,22.59,48,Closed,2024-10-09
13781,10000,632779,18.21,24,Default,2024-11-03
13782,10000,561981,9.64,12,Default,2025-11-12
13783,10000,136645,9.63,36,Acive,2025-03-17
13784,10000,473275,19.84,48,Default,2024-07-13
13785,10000,537935,11.88,6,Closed,2025-05-06
13786,10000,580674,11.48,48,Closed,2024-06-02
13787,10000,446602,13.72,24,Closed,2025-05-13
13788,10000,358128,9.18,12,Default,2024-07-27
13789,10000,724769,8.09,6,Acive,2024-10-09
13790,10000,262860,9.52,36,Closed,2024-12-13
13791,10000,962729,16.96,48,Acive,2025-06-06
13792,10000,918069,11.98,48,Closed,2024-12-22
13793,10000,868565,12.97,24,Acive,2025-02-06
13794,10000,696728,11.37,6,Closed,2025-05-18
13795,10000,908393,10.72,48,Closed,2025-01-08
13796,10000,457795,21.6,6,Default,2025-04-17
13797,10000,924088,13.6,36,Closed,2026-03-16
13798,10000,80712,22.4,36,Default,2024-12-02
13799,10000,914495,21.25,12,Acive,2024-09-04
13800,10000,853306,19.14,48,Acive,2025-07-26
13801,10000,939396,22.14,36,Closed,2025-10-03
13802,10000,838717,17.31,12,Acive,2025-11-18
13803,10000,578203,20.98,12,Closed,2025-11-20
13804,10000,531534,21.33,48,Default,2026-01-26
13805,10000,287675,10.47,6,Default,2024-08-22
13806,10000,737098,9.02,6,Closed,2025-01-12
13807,10000,239353,16.68,24,Acive,2025-04-20
13808,10000,65837,18.53,24,Default,2025-04-11
13809,10000,823157,9.87,48,Closed,2024-07-11
13810,10000,573394,22.69,12,Closed,2025-01-06
13811,10000,558648,21.23,12,Acive,2026-02-13
13812,10000,527661,21.39,48,Acive,2025-07-11
13813,10000,584343,21.66,36,Default,2025-10-01
13814,10000,137570,11.89,6,Default,2024-07-24
13815,10000,840733,9.3,6,Acive,2025-12-18
13816,10000,650214,15.03,6,Closed,2025-07-20
13817,10000,266231,12.27,6,Default,2024-08-03
13818,10000,855956,14.19,36,Closed,2025-07-23
13819,10000,802491,10.76,12,Closed,2026-02-13
13820,10000,635133,10.9,24,Default,2024-08-28
13821,10000,811484,17.75,6,Default,2025-03-27
13822,10000,182874,23.33,6,Closed,2025-01-11
13823,10000,519615,17.98,6,Default,2025-07-09
13824,10000,139689,22.07,12,Acive,2024-07-16
13825,10000,114759,18.3,48,Acive,2025-10-30
13826,10000,598261,13.04,12,Acive,2024-10-15
13827,10000,694831,21.35,24,Default,2026-01-04
13828,10000,537596,17.37,48,Closed,2025-04-03
13829,10000,400560,8.06,24,Acive,2024-10-14
13830,10000,903628,23.56,36,Default,2026-04-23
13831,10000,460597,9.28,6,Default,2024-09-24
13832,10000,745374,11.47,36,Closed,2026-04-09
13833,10000,61533,8.07,12,Acive,2025-04-27
13834,10000,983295,22.27,6,Acive,2025-12-26
13835,10000,118991,8.99,6,Acive,2025-12-08
13836,10000,151796,17.85,6,Closed,2025-06-04
13837,10000,630467,12.64,12,Acive,2025-04-19
13838,10000,197417,14.15,6,Default,2024-11-12
13839,10000,929468,10.59,12,Default,2025-04-27
13840,10000,860791,20.35,6,Default,2025-04-11
13841,10000,697337,23.79,36,Closed,2024-07-15
13842,10000,358292,19.24,48,Closed,2025-05-05
13843,10000,98191,12.18,12,Acive,2026-04-25
13844,10000,434478,13.23,6,Closed,2024-07-12
13845,10000,954863,21.52,48,Default,2024-09-25
13846,10000,943639,9.41,24,Closed,2025-06-17
13847,10000,778509,20.81,48,Acive,2025-01-28
13848,10000,71359,8.13,36,Default,2025-08-30
13849,10000,603955,12.39,48,Closed,2024-08-05
13850,10000,155381,12.02,36,Acive,2025-08-20
13851,10000,51295,19.48,36,Default,2025-05-05
13852,10000,475230,9.11,24,Acive,2026-01-02
13853,10000,195533,13.57,24,Closed,2026-02-12
13854,10000,211074,14.02,12,Closed,2025-01-23
13855,10000,466035,22.51,36,Closed,2025-09-10
13856,10000,65545,23.37,24,Acive,2025-05-19
13857,10000,725178,10.26,24,Closed,2024-10-12
13858,10000,773301,22.33,36,Acive,2025-06-27
13859,10000,791148,20.87,36,Acive,2024-12-22
13860,10000,568498,12.18,12,Closed,2025-12-11
13861,10000,324437,21.76,12,Acive,2025-06-24
13862,10000,313394,23.74,24,Acive,2025-01-22
13863,10000,186548,13.87,24,Closed,2025-02-17
13864,10000,732081,17.85,48,Acive,2026-04-05
13865,10000,623251,8.35,12,Default,2024-07-30
13866,10000,813799,9.91,48,Acive,2024-11-12
13867,10000,167532,21.04,24,Default,2025-01-29
13868,10000,56547,17.29,36,Closed,2025-09-17
13869,10000,482002,20.65,36,Closed,2026-04-16
13870,10000,66888,8.57,6,Closed,2025-11-03
13871,10000,629988,19.38,48,Acive,2026-01-07
13872,10000,782412,17.1,48,Default,2026-02-04
13873,10000,844347,9.62,12,Default,2026-01-15
13874,10000,554091,13.47,6,Acive,2025-04-02
13875,10000,547133,23.03,24,Acive,2025-05-06
13876,10000,267282,17.52,12,Default,2024-08-21
13877,10000,249415,15.15,12,Acive,2025-11-05
13878,10000,966622,23.78,24,Acive,2025-05-26
13879,10000,545473,17.83,48,Closed,2025-03-12
13880,10000,539524,12.07,6,Closed,2024-11-28
13881,10000,460762,16.96,48,Acive,2024-12-28
13882,10000,798552,8.64,36,Closed,2026-01-27
13883,10000,872794,23.4,12,Default,2025-03-20
13884,10000,99582,17.96,6,Default,2025-05-02
13885,10000,640242,10.08,48,Closed,2024-10-14
13886,10000,495261,16.38,48,Default,2024-07-05
13887,10000,483221,18.22,6,Closed,2025-09-26
13888,10000,746582,9.73,6,Closed,2025-09-07
13889,10000,545506,11.14,12,Default,2024-09-04
13890,10000,833666,14.91,24,Default,2025-02-27
13891,10000,296537,13.55,12,Closed,2024-11-09
13892,10000,527662,19.05,24,Closed,2025-02-23
13893,10000,378826,17.39,6,Acive,2024-10-20
13894,10000,634983,20.71,6,Default,2025-09-11
13895,10000,377367,20.71,24,Acive,2025-03-22
13896,10000,311326,16.05,24,Default,2024-11-07
13897,10000,320007,18.57,6,Closed,2024-12-23
13898,10000,106725,23.14,48,Closed,2026-03-16
13899,10000,893006,19.11,48,Acive,2025-12-18
13900,10000,641972,11.55,12,Acive,2025-02-03
13901,10000,613290,13.0,6,Acive,2025-11-09
13902,10000,437461,15.46,24,Default,2024-11-07
13903,10000,571021,12.66,24,Default,2025-06-29
13904,10000,344376,13.89,36,Closed,2025-02-17
13905,10000,343166,14.32,48,Default,2025-12-01
13906,10000,288727,19.79,12,Closed,2026-03-08
13907,10000,276441,21.66,24,Default,2026-03-26
13908,10000,640088,15.87,24,Closed,2025-03-14
13909,10000,745646,15.91,36,Closed,2026-02-26
13910,10000,556810,15.93,6,Closed,2024-07-22
13911,10000,341739,21.91,12,Closed,2024-11-05
13912,10000,543200,18.25,36,Closed,2026-03-19
13913,10000,51619,13.89,36,Acive,2025-09-03
13914,10000,860842,17.91,36,Default,2026-01-30
13915,10000,591367,8.63,48,Closed,2024-12-25
13916,10000,989552,20.03,48,Closed,2026-04-29
13917,10000,424201,23.15,6,Closed,2025-02-07
13918,10000,403939,9.86,48,Acive,2026-04-14
13919,10000,426833,8.8,24,Default,2024-07-02
13920,10000,506348,12.96,12,Closed,2026-03-05
13921,10000,248864,18.44,24,Acive,2024-05-24
13922,10000,865114,17.42,24,Closed,2025-12-03
13923,10000,410764,10.64,24,Closed,2026-02-19
13924,10000,777678,10.05,24,Default,2025-08-23
13925,10000,938993,20.83,36,Closed,2025-08-09
13926,10000,444655,15.85,6,Closed,2024-08-16
13927,10000,534819,17.64,12,Closed,2025-03-19
13928,10000,195405,12.1,6,Acive,2025-03-02
13929,10000,90447,12.34,48,Closed,2026-03-29
13930,10000,957600,17.63,6,Default,2025-09-09
13931,10000,665112,23.84,6,Default,2026-02-17
13932,10000,473919,14.0,6,Closed,2026-01-20
13933,10000,615293,19.32,36,Acive,2024-09-05
13934,10000,474200,8.93,36,Closed,2025-06-30
13935,10000,840090,17.26,6,Acive,2025-11-29
13936,10000,657884,17.49,48,Closed,2025-09-28
13937,10000,336669,11.6,24,Acive,2025-03-23
13938,10000,136411,18.24,24,Closed,2025-12-20
13939,10000,493183,22.56,24,Acive,2025-05-21
13940,10000,607300,22.36,12,Acive,2026-03-09
13941,10000,574463,13.01,12,Default,2024-09-29
13942,10000,150734,14.38,12,Closed,2025-08-04
13943,10000,688578,20.71,6,Acive,2025-01-22
13944,10000,439827,15.05,6,Closed,2026-04-18
13945,10000,643160,20.32,12,Default,2025-08-11
13946,10000,994628,19.84,12,Closed,2024-06-16
13947,10000,931433,17.19,36,Default,2025-04-25
13948,10000,773129,18.92,12,Default,2025-07-01
13949,10000,751756,11.3,24,Closed,2025-10-29
13950,10000,592966,18.84,48,Default,2025-03-24
13951,10000,102506,22.51,48,Closed,2025-12-29
13952,10000,184683,9.06,24,Default,2026-05-01
13953,10000,889696,18.54,36,Acive,2024-06-27
13954,10000,211697,21.97,48,Closed,2026-02-08
13955,10000,606986,18.29,48,Default,2025-09-24
13956,10000,346707,18.97,12,Default,2024-09-09
13957,10000,284338,14.57,48,Closed,2024-11-30
13958,10000,341793,23.67,48,Closed,2025-10-13
13959,10000,94761,15.64,48,Closed,2025-11-21
13960,10000,497766,13.05,12,Default,2024-11-13
13961,10000,545006,9.74,36,Closed,2026-02-11
13962,10000,610332,20.24,6,Acive,2025-05-04
13963,10000,440819,14.58,36,Default,2025-09-25
13964,10000,448124,23.38,12,Acive,2025-06-19
13965,10000,442459,11.4,24,Default,2025-08-22
13966,10000,919792,12.66,24,Closed,2025-07-16
13967,10000,503376,21.45,12,Acive,2024-10-11
13968,10000,600678,11.65,12,Closed,2025-05-26
13969,10000,519229,22.57,12,Acive,2024-07-13
13970,10000,79897,8.74,36,Acive,2025-07-03
13971,10000,306004,17.19,36,Default,2026-02-02
13972,10000,590807,15.64,36,Acive,2026-04-17
13973,10000,209581,15.64,12,Closed,2025-05-13
13974,10000,51078,16.18,36,Acive,2025-05-14
13975,10000,466942,13.42,48,Closed,2026-01-19
13976,10000,186289,11.92,12,Acive,2026-01-21
13977,10000,711510,9.8,12,Acive,2026-04-26
13978,10000,634378,8.68,12,Default,2025-12-01
13979,10000,700716,9.02,24,Closed,2025-01-08
13980,10000,290976,11.84,24,Default,2025-08-18
13981,10000,463881,21.37,24,Acive,2024-08-01
13982,10000,122338,23.42,48,Acive,2025-04-08
13983,10000,373139,12.5,12,Closed,2026-03-25
13984,10000,344851,13.48,6,Default,2025-04-17
13985,10000,90202,16.49,24,Acive,2025-08-20
13986,10000,525165,10.73,6,Default,2024-07-07
13987,10000,172445,16.83,6,Default,2025-04-12
13988,10000,114112,18.73,48,Acive,2026-04-02
13989,10000,262632,10.4,36,Default,2025-12-25
13990,10000,563766,22.68,48,Default,2026-01-14
13991,10000,767230,10.68,48,Default,2025-02-13
13992,10000,394169,19.81,6,Acive,2026-04-07
13993,10000,945770,9.92,36,Closed,2026-03-23
13994,10000,837478,8.47,36,Default,2025-05-03
13995,10000,489089,19.61,24,Default,2026-04-02
13996,10000,172569,13.12,12,Closed,2024-05-14
13997,10000,695825,15.17,36,Acive,2025-02-17
13998,10000,154806,21.97,12,Closed,2025-12-03
13999,10000,654661,23.75,24,Default,2024-08-22
14000,10000,510808,21.3,6,Closed,2024-09-29
14001,10000,414776,10.86,24,Default,2025-06-26
14002,10000,654499,19.54,48,Acive,2025-02-21
14003,10000,200542,13.7,12,Default,2024-08-19
14004,10000,280132,8.56,36,Acive,2024-09-21
14005,10000,975810,13.85,24,Default,2025-01-08
14006,10000,543830,10.36,36,Closed,2024-12-29
14007,10000,99132,15.57,36,Default,2025-09-02
14008,10000,454722,21.74,12,Default,2024-11-06
14009,10000,375775,19.19,48,Acive,2026-03-02
14010,10000,653795,16.52,12,Closed,2025-04-14
14011,10000,382150,20.29,12,Closed,2026-05-01
14012,10000,261081,15.15,36,Default,2024-08-28
14013,10000,800393,18.03,24,Acive,2026-02-22
14014,10000,692169,9.63,12,Default,2025-01-24
14015,10000,179890,22.78,48,Default,2025-04-04
14016,10000,633963,9.3,36,Acive,2024-12-27
14017,10000,968149,10.8,48,Acive,2024-09-05
14018,10000,72210,16.54,6,Closed,2025-10-23
14019,10000,520994,18.58,12,Closed,2026-04-10
14020,10000,353709,8.96,12,Default,2024-12-05
14021,10000,624076,16.41,24,Closed,2024-07-21
14022,10000,595470,11.67,24,Default,2026-03-04
14023,10000,64755,12.9,24,Acive,2025-08-12
14024,10000,854228,17.77,48,Acive,2026-05-06
14025,10000,769722,16.67,36,Acive,2024-08-07
14026,10000,916227,13.24,12,Acive,2025-04-25
14027,10000,56884,14.95,36,Closed,2025-02-08
14028,10000,521858,11.36,36,Acive,2025-10-16
14029,10000,698056,8.02,12,Closed,2025-12-21
14030,10000,797539,12.48,12,Closed,2025-04-28
14031,10000,157830,14.5,12,Acive,2024-05-14
14032,10000,412367,20.1,6,Acive,2024-10-05
14033,10000,322247,8.59,12,Acive,2025-09-12
14034,10000,91946,22.78,12,Closed,2025-06-25
14035,10000,173573,10.98,24,Acive,2025-11-01
14036,10000,168837,16.68,24,Default,2025-07-05
14037,10000,658350,15.53,24,Default,2025-07-23
14038,10000,527824,22.93,48,Acive,2026-03-26
14039,10000,529000,20.55,12,Closed,2025-03-24
14040,10000,945271,13.19,6,Acive,2026-01-05
14041,10000,295148,23.4,36,Default,2025-07-29
14042,10000,222316,18.68,6,Closed,2025-10-07
14043,10000,582927,22.48,6,Default,2025-09-28
14044,10000,619674,22.85,12,Closed,2024-08-09
14045,10000,954783,10.04,12,Default,2024-06-23
14046,10000,303169,9.43,6,Default,2025-06-17
14047,10000,449998,14.88,36,Closed,2024-10-24
14048,10000,267380,21.4,6,Default,2025-04-27
14049,10000,353693,11.0,48,Closed,2025-01-18
14050,10000,976688,18.96,36,Acive,2024-06-27
14051,10000,333265,8.1,36,Acive,2025-01-09
14052,10000,740034,23.66,12,Default,2024-08-24
14053,10000,257042,11.24,36,Closed,2025-04-21
14054,10000,546300,9.64,36,Default,2025-07-20
14055,10000,252086,22.12,48,Closed,2026-01-21
14056,10000,442593,19.62,24,Default,2024-09-19
14057,10000,282160,10.71,6,Acive,2026-03-19
14058,10000,618453,22.73,48,Acive,2026-02-05
14059,10000,665654,8.37,48,Acive,2024-06-30
14060,10000,480846,18.84,48,Acive,2024-08-10
14061,10000,305344,19.43,48,Default,2025-11-17
14062,10000,819900,18.2,36,Default,2024-10-06
14063,10000,287942,23.66,12,Default,2024-07-14
14064,10000,808547,13.29,36,Default,2026-05-05
14065,10000,798306,12.95,48,Default,2024-10-28
14066,10000,865587,8.25,24,Default,2025-11-14
14067,10000,394779,18.87,48,Default,2025-01-27
14068,10000,393332,23.89,36,Closed,2025-02-14
14069,10000,664184,10.54,48,Closed,2026-03-03
14070,10000,794888,8.25,24,Acive,2025-07-31
14071,10000,645015,16.04,48,Acive,2025-06-12
14072,10000,122604,23.8,36,Closed,2024-08-04
14073,10000,122821,12.88,6,Acive,2025-03-02
14074,10000,225274,18.0,6,Default,2024-09-07
14075,10000,493435,21.19,6,Default,2024-07-24
14076,10000,824980,18.58,6,Default,2026-02-01
14077,10000,161301,13.03,36,Acive,2025-01-13
14078,10000,739761,20.34,24,Closed,2025-03-26
14079,10000,925395,18.29,48,Acive,2026-04-05
14080,10000,169251,18.49,36,Default,2025-12-22
14081,10000,419916,19.04,24,Closed,2025-10-18
14082,10000,474366,23.73,36,Acive,2025-09-28
14083,10000,723364,11.16,6,Closed,2026-04-26
